ID,X,Y,Z,U
2464,346.185,66.9067,-112.346,-12.854
2465,364.49,-20.8081,-126.492,58.5901
2466,469.818,-36.3208,-198.936,30.4211
2467,352.087,72.9767,-91.6974,-16.9226
2468,447.162,17.6935,-150.234,9.46289
2469,367.511,6.12488,-95.1154,2.83814
2470,488,85.1385,-196.702,52.3645
2471,492.963,-54.4537,-173.434,25.1953
2472,390.894,-15.0348,-184.401,-26.2427
2473,402.942,11.3873,-96.7902,-52.9504
2474,431.488,-19.4842,-138.823,4.65088
2475,315.051,49.9823,-98.858,-27.7698
2476,375.775,23.6755,-181.21,-22.7197
2477,465.753,-30.8276,-119.409,-16.1572
2478,418.396,-78.4973,-77.3889,-35.0427
2479,311.176,-83.7268,-79.4013,11.6089
2480,445.905,65.3851,-99.0973,-23.1006
2481,452.881,-61.6058,-68.5577,-5.79346
2482,425.061,22.6538,-117.806,28.0811
2483,488.629,25.3839,-165.444,36.6211
2484,316.089,30.7562,-151.063,-15.9155
2485,388.202,-4.81201,-170.033,-37.5146
2486,310.999,-6.12488,-121.297,20.9253
2487,394.141,-58.244,-88.8049,-38.584
2488,396.826,-57.9419,-87.1771,19.9182
2489,447.552,-14.5734,-112.308,51.3794
2490,443.939,-27.0923,-107.411,57.5024
2491,338.892,45.813,-85.2502,36.0059
2492,419.324,35.6561,-157.092,-49.9036
2493,383.728,-2.79602,-149.068,-43.0444
2494,324.829,-82.1393,-96.5167,13.938
2495,423.535,26.4441,-176.997,-38.7451
2496,460.492,-25.4883,-112.517,39.9207
2497,351.465,-66.665,-101.678,-56.3635
2498,412.793,79.6838,-92.2955,-36.5442
2499,363.153,73.5205,-155.199,43.894
2500,367.944,40.6934,-169.742,-50.7019
2501,332.465,-16.1279,-181.71,-40.7959
2502,350.177,34.6948,-64.2596,11.4002
2503,312.305,-89.61,-122.463,-48.4973
2504,385.004,-12.1289,-152.114,7.75269
2505,360.37,18.5834,-133.426,-50.2002
2506,387.518,57.0465,-70.2368,10.2246
2507,489.978,-13.623,-195.335,-12.4658
2508,375.684,53.822,-172.566,-30.5896
2509,345.789,59.4745,-196.287,54.9207
2510,408.575,-28.7567,-98.8708,-5.5188
2511,404.633,-30.7178,-66.8103,-33.7097
2512,449.707,-7.08069,-196.091,48.0139
2513,301.27,33.2721,-107.446,-37.5696
2514,355.286,-15.3424,-192.134,15.8423
2515,479.175,-62.1167,-108.826,7.93579
2516,387.5,88.6267,-162.253,31.908
2517,366.327,63.924,-64.2511,-56.4514
2518,452.802,79.9915,-147.816,-21.9104
2519,475.97,-45.5603,-94.7693,13.4985
2520,465.192,6.03699,-107.689,-40.946
2521,432.416,45.1154,-146.748,-32.146
2522,434.491,-52.1851,-62.0209,-47.8967
2523,321.82,-2.82349,-161.962,-20.1416
2524,479.62,-15.6885,-148.607,-47.9846
2525,367.957,-67.2473,-160.172,18.2813
2526,366.901,-0.95581,-171.682,10.8838
2527,332.996,72.8009,-94.1925,-45.2417
2528,373.309,49.2407,-183.286,52.9724
2529,443.31,37.4634,-177.467,46.1316
2530,474.793,37.4469,-137.05,-55.459
2531,440.216,-31.0034,-144.167,-8.1958
2532,459.509,-54.2999,-154.567,58.7073
2533,355.798,57.1124,-101.759,46.062
2534,366.144,-87.8577,-144.193,55.2832
2535,413.654,86.9238,-176.066,-14.5496
2536,447.162,-29.8224,-172.374,-44.3811
2537,454.7,89.2859,-68.8696,11.0889
2538,457.111,-9.89868,-187.499,32.439
2539,487.933,-66.2805,-67.9852,-13.9746
2540,465.9,3.25195,-76.1926,-5.29175
2541,366.235,23.7909,-149.829,7.58423
2542,397.07,8.64624,-192.177,-12.5537
2543,387.134,34.9969,-114.491,34.7058
2544,491.083,-17.8857,-117.58,46.593
2545,418.591,15.1721,-193.344,10.2905
2546,493.591,87.9456,-136.768,48.8415
2547,349.786,67.3517,-169.085,-1.46484
2548,368.75,13.0408,-102.669,36.4929
2549,466.895,55.1898,-88.3307,-22.7051
2550,337.463,-56.4642,-175.613,-42.7148
2551,353.876,50.8447,-186.704,5.40894
2552,440.668,-56.0632,-74.6503,19.2444
2553,318.237,85.3473,-166.397,45.0513
2554,427.655,78.783,-61.3885,-19.4678
2555,341.84,-78.4808,-66.2549,39.0857
2556,369.293,16.7761,-156.301,14.2859
2557,356.653,-70.6531,-64.3451,3.38013
2558,396.35,-82.5787,-107.582,28.4619
2559,445.563,3.88916,-193.061,14.1833
2560,362.775,80.1617,-112.457,-39.3274
2561,368.14,-54.3494,-106.672,-29.5532
2562,433.948,76.0309,-191.011,-31.9519
2563,411.401,43.4674,-161.415,-28.8208
2564,399.988,61.7871,-172.528,32.0654
2565,365.637,59.9194,-168.072,-12.2131
2566,314.026,-43.4564,-154.306,58.3887
2567,425.147,39.2102,-157.045,31.4136
2568,455.487,80.9418,-172.994,-8.26904
2569,414.044,57.5519,-75.932,-24.7083
2570,418.384,18.7427,-68.4167,-54.3237
2571,337.042,-3.92761,-99.6185,-7.92114
2572,324.554,21.0223,-99.9048,-12.4512
2573,455.219,56.1841,-152.836,46.2122
2574,362.012,-87.2369,-75.1202,58.2275
2575,486.804,37.4854,-185.256,1.23413
2576,448.163,2.02698,-71.3861,27.0117
2577,332.965,78.1567,-79.0637,-17.8455
2578,418.115,31.5912,-89.5099,1.45752
2579,328.577,-22.1594,-169.025,32.7869
2580,337.976,-46.9391,-180.124,52.2144
2581,418.036,-16.9519,-135.084,28.092
2582,343.097,3.55957,-62.4994,-47.1094
2583,455.981,-24.9719,-187.43,-38.4814
2584,401.385,84.8254,-195.881,14.8682
2585,433.142,-59.826,-64.0759,7.35352
2586,401.563,64.8688,-103.318,17.1716
2587,427.069,-77.1021,-180.932,-1.94092
2588,366.461,-77.8821,-107.988,-48.7097
2589,477.954,1.05469,-174.395,-3.3728
2590,391.315,-87.951,-182.026,-58.96
2591,389.368,-76.2177,-156.425,43.905
2592,307.001,36.3428,-107.847,57.4036
2593,454.083,31.9482,-62.1106,40.957
2594,468.372,74.4983,-111.992,28.3594
2595,304.834,40.9955,-169.755,6.40137
2596,467.493,-1.99402,-151.431,43.7439
2597,490.106,6.3446,-133.469,-11.2463
2598,371.948,46.9611,-92.4152,15.0915
2599,374.896,51.3116,-168.217,-6.23291
2600,488.116,-70.7794,-81.7853,50.4602
2601,366.54,-62.5452,-187.426,46.7835
2602,449.457,22.0331,-130.812,-15.6921
2603,465.436,-82.4963,-113.047,30.0732
2604,429.779,76.1957,-171.52,2.30713
2605,340.863,-9.28345,-98.1274,15.1721
2606,481.525,-77.3383,-165.513,-38.8
2607,331.769,80.799,-101.917,10.2429
2608,399.072,21.731,-125.317,43.645
2609,372.51,56.2884,-77.4146,-37.5989
2610,306.976,54.646,-188.182,-11.9421
2611,443.683,-46.5765,-71.4673,15.0732
2612,373.297,57.7551,-182.432,13.4509
2613,347.864,41.5613,-97.3242,-59.6777
2614,447.839,-40.8637,-86.2842,-40.719
2615,410.413,11.0632,-199.757,26.2097
2616,425.458,37.7655,-119.186,0.303955
2617,305.255,-16.3367,-152.589,59.1321
2618,334.338,-34.8706,-185.627,56.3892
2619,405.646,-74.6136,-188.81,1.16089
2620,349.262,29.3884,-71.4801,57.3962
2621,459.973,-18.0725,-103.135,-37.6062
2622,329.913,41.9897,-112.82,-16.9995
2623,392.523,-63.4625,-87.0917,-51.7017
2624,484.125,66.8353,-97.2687,37.533
2625,429.266,-49.5703,-76.5857,-17.9627
2626,356.195,-88.0884,-177.805,-0.153809
2627,348.639,65.6433,-131.999,1.84204
2628,340.155,83.4302,-159.096,28.125
2629,457.324,-89.5386,-170.759,13.3374
2630,318.036,62.4628,-96.333,39.7632
2631,491.04,47.2906,-172.4,16.886
2632,423.169,24.0875,-106.561,-53.811
2633,440.302,-76.9482,-156.165,-50.061
2634,328.467,59.0405,-92.4921,22.7087
2635,301.227,-17.9352,-71.0785,4.37622
2636,459.686,-42.171,-78.8416,-26.6418
2637,351.294,21.4453,-158.519,-1.15723
2638,333.734,-82.5897,-181.167,50.7385
2639,350.153,89.0112,-107.288,-33.8892
2640,421.936,10.2832,-67.182,30.8679
2641,465.362,-36.3702,-81.217,35.4089
2642,338.3,36.1835,-150.589,3.02124
2643,323.218,-81.8481,-119.216,-30.238
2644,352.832,-63.8251,-177.403,-25.4297
2645,384.509,64.7974,-147.867,38.3533
2646,429.803,49.3176,-104.788,-29.165
2647,445.294,83.0072,-186.495,-16.1499
2648,391.016,-48.1805,-192.387,29.9194
2649,462.701,49.8779,-184.756,44.7583
2650,404.108,18.6383,-166.128,-27.4329
2651,305.689,33.0414,-192.703,-47.2375
2652,395.813,-52.3444,-114.585,26.9861
2653,430.847,66.0333,-163.376,-14.9377
2654,390.265,6.30615,-177.788,28.7109
2655,483.167,-33.783,-87.8693,-8.26538
2656,372.266,-39.2871,-148.534,-44.5569
2657,421.814,75.1465,-182.914,-1.93726
2658,475.549,7.33337,-106.262,-3.12012
2659,370.941,41.4734,-150.961,-18.1238
2660,496.1,-72.8888,-123.331,39.5801
2661,395.428,-33.6786,-172.75,25.9131
2662,330.414,62.1002,-163.876,6.78589
2663,401.697,-48.7903,-132.397,5.14526
2664,338.77,-25.4004,-175.134,-26.7114
2665,363.464,28.4051,-154.96,9.1333
2666,433.527,8.81653,-91.2659,55.2539
2667,472.546,-66.1761,-76.5344,59.3665
2668,492.413,-5.00427,-169.687,-44.9231
2669,414.636,-17.5562,-86.814,-38.4009
2670,496.771,-43.9398,-119.896,-38.7817
2671,370.081,-13.8263,-164.184,13.2165
2672,394.879,-63.2538,-104.801,43.0554
2673,339.642,-5.75684,-123.279,45.5457
2674,490.21,35.2551,-114.547,40.7227
2675,395.319,-23.9008,-135.093,41.2354
2676,354.718,-82.6117,-92.851,-10.0488
2677,456.097,66.8079,-179.518,46.5674
2678,467.126,-26.8231,-115.82,-18.0798
2679,388.751,-65.083,-110.458,-21.178
2680,376.184,-23.9502,-63.2855,38.0933
2681,433.606,-27.1197,-193.382,48.6145
2682,388.995,-75.5475,-182.632,0.0732422
2683,355.322,-10.08,-155.425,-2.76489
2684,384.241,5.98206,-165.124,34.4275
2685,318.689,87.4402,-107.933,29.0039
2686,350.507,44.0607,-94.7308,-47.4463
2687,489.41,-63.1165,-121.579,-41.4038
2688,449.542,47.027,-189.46,-14.4946
2689,359.851,60.1666,-133.914,53.4082
2690,404.547,59.826,-175.177,13.8428
2691,399.866,72.5482,-189.451,-29.1211
2692,413.452,38.1226,-111.945,12.4841
2693,432.538,7.99805,-172.263,-9.14429
2694,387.207,-75.0586,-152.849,30.531
2695,334.985,47.1314,-151.025,-17.0764
2696,313.043,-70.1862,-75.3168,-53.866
2697,464.142,87.572,-76.6242,-51.2549
2698,342.773,-69.5709,-124.954,-43.6816
2699,407.52,56.8433,-92.2229,-20.5811
2700,406.073,-23.2471,-91.8726,1.83838
2701,459.021,67.7692,-195.834,-12.1802
2702,348.749,-82.3206,-119.511,47.0142
2703,419.672,56.3544,-95.4102,55.9277
2704,396.027,-49.8175,-165.983,14.5825
2705,323.468,-17.8088,-96.4142,-42.8064
2706,340.832,-69.0656,-77.8717,-24.4629
2707,488.104,51.3171,-81.9006,13.8611
2708,457.074,-29.5422,-136.588,-6.03149
2709,490.759,61.6608,-85.0922,49.3323
2710,337.921,-30.2289,-117.191,-13.0847
2711,468.909,30.8661,-74.458,35.4932
2712,459.094,79.519,-79.7003,-40.7959
2713,346.094,-53.2672,-71.2878,35.072
2714,467.126,-78.3655,-92.9535,13.2861
2715,382.666,80.0958,-179.783,38.9612
2716,392.67,-6.56433,-150.905,14.1028
2717,451.636,60.1996,-109.616,58.5938
2718,388.757,34.3103,-141.472,-11.0998
2719,439.386,-47.4005,-151.025,-6.7456
2720,394.092,-65.1544,-147.85,-57.9089
2721,371.509,-80.4419,-102.387,-7.55127
2722,321.32,-51.5479,-102.362,45.1062
2723,463.538,82.9303,-70.2838,-6.7749
2724,370.337,25.5158,-192.758,1.2085
2725,496.777,49.5483,-62.1063,-7.45972
2726,466.54,70.0488,-61.0681,-14.6265
2727,319.043,79.118,-191.1,-25.4114
2728,424.109,38.8037,-154.921,39.1003
2729,470.465,-65.3742,-93.9703,-26.8579
2730,434.326,62.9407,-191.361,-39.7229
2731,334.277,-84.8145,-80.9564,28.9087
2732,478.796,52.1631,-193.202,48.0176
2733,412.561,-68.5162,-98.3838,41.8726
2734,467.798,41.3361,-177.826,-57.4988
2735,327.063,43.6212,-143.783,-1.37695
2736,303.503,19.6545,-178.539,-0.175781
2737,344.977,-58.4692,-173.434,-25.2795
2738,468.286,-37.7271,-178.368,41.8396
2739,429.694,67.879,-62.4567,32.0215
2740,338.019,64.4458,-96.427,41.001
2741,416.608,63.4186,-177.403,11.0303
2742,420.319,-81.8427,-106.711,-19.801
2743,313.898,-65.094,-181.308,58.2458
2744,317.859,51.2952,-169.448,-32.3804
2745,328.29,-14.4965,-131.282,-31.4978
2746,416.626,69.2413,-174.904,6.58447
2747,415.857,47.6257,-88.5913,-17.688
2748,499.225,59.068,-139.741,20.3796
2749,357.8,-1.62048,-61.239,38.2031
2750,483.142,36.1285,-175.814,12.1216
2751,361.224,-62.5726,-139.028,0.0842285
2752,484.027,-46.7633,-91.5222,-0.41748
2753,384.9,27.3724,-121.152,19.5593
2754,403.998,-87.7258,-165.624,-34.9585
2755,390.082,-3.31787,-176.271,-46.7102
2756,444.885,38.3643,-153.575,-59.8645
2757,316.272,-74.9707,-155.088,-4.6582
2758,346.539,16.485,-166.346,-14.3115
2759,381.988,-28.7622,-75.4279,4.51904
2760,350.104,-89.3738,-61.7603,-53.4375
2761,310.565,-56.3763,-99.8108,46.7029
2762,486.304,-74.5807,-148.307,-58.4949
2763,480.933,-27.0813,-145.543,-7.78565
2764,388.715,10.2887,-121.493,27.9895
2765,403.388,-52.3498,-107.279,-31.864
2766,432.043,26.0815,-152.653,2.05444
2767,320.374,52.0258,-132.115,-14.3188
2768,395.435,-65.7751,-70.2795,53.1592
2769,332.288,66.3354,-107.147,-57.4951
2770,450.708,8.34412,-133.854,-5.99121
2771,448.224,-50.1636,-179.578,0.0842285
2772,475.69,-11.5851,-180.18,-54.5837
2773,361.774,86.1438,-69.2627,16.0291
2774,492.45,57.4091,-82.1997,-43.8611
2775,351.831,-68.8898,-113.816,-48.5486
2776,430.609,40.4297,-120.331,-2.28149
2777,308.319,-76.756,-126.172,53.2873
2778,415.619,66.3464,-146.299,-25.6641
2779,483.014,-3.42773,-124.664,-28.3374
2780,382.031,-8.05298,-199.445,-12.3596
2781,365.32,-83.9575,-135.614,52.2144
2782,411.78,-71.4276,-195.578,16.6003
2783,483.038,-4.57031,-188.396,3.46069
2784,397.485,71.2518,-88.288,-27.6526
2785,328.155,37.6831,-83.02,-20.8887
2786,430.695,10.3546,-82.785,8.03101
2787,407.623,-82.1338,-190.225,-4.552
2788,315.21,45.7251,-62.2174,3.63648
2789,419.141,8.5144,-64.0289,-36.3647
2790,405.328,3.31238,-186.499,25.8472
2791,351.941,7.54211,-186.824,-22.9102
2792,369.147,54.3384,-143.646,-37.1045
2793,312.555,-51.3776,-126.962,13.8025
2794,476.843,-63.0835,-133.602,14.3774
2795,475.616,-25.9058,-108.804,13.7036
2796,413.94,0.186768,-84.5624,-3.87085
2797,359.625,-49.6747,-115.337,-29.0149
2798,419.617,-69.0161,-181.804,-19.9512
2799,427.728,5.63599,-163.218,41.4697
2800,349.945,22.9559,-189.024,-11.0449
2801,413.525,10.6622,-70.3735,-55.0745
2802,466.217,-51.8005,-82.1442,-53.5877
2803,371.808,-18.7372,-116.067,-57.572
2804,348.206,71.4276,-175.66,1.59302
2805,454.388,-36.1011,-73.4839,28.7109
2806,332.428,86.5778,-181.466,29.1138
2807,410.84,-56.4642,-114.803,-20.5188
2808,475.476,15.9906,-140.173,-16.1206
2809,414.301,-45.9778,-88.7793,13.7952
2810,442.23,-27.9932,-144.945,30.9228
2811,412.262,30.9924,-110.817,31.3843
2812,319.214,-58.8592,-117.828,-29.7473
2813,402.313,7.25647,-85.5536,-55.0012
2814,352.808,-49.2957,-198.569,-3.2959
2815,432.959,50.6634,-121.938,27.7551
2816,412.579,77.9645,-65.9601,34.7681
2817,329.401,-35.4584,-160.809,-44.5129
2818,379.541,-58.244,-131.653,48.446
2819,344.287,-49.455,-74.9579,24.0747
2820,459.442,16.6553,-126.488,6.08276
2821,333.521,-45.9448,-101.738,-18.2043
2822,421.033,89.5935,-119.332,-19.7681
2823,457.037,-67.901,-68.1049,36.676
2824,359.363,79.0137,-188.392,22.4707
2825,404.572,-36.3043,-68.2288,-41.1841
2826,384.058,-23.4998,-145.052,53.269
2827,346.454,22.7801,-73.548,-2.24487
2828,432.611,-9.06921,-150.213,6.81152
2829,409.399,-46.4172,-155.361,14.7986
2830,408.63,-4.88892,-123.091,-9.14063
2831,477.252,8.5199,-199.906,-49.6326
2832,445.16,74.9103,-182.581,-18.4094
2833,316.809,-31.4264,-95.9229,-53.6499
2834,492.938,20.907,-161.044,13.429
2835,428.583,86.2097,-114.747,3.4314
2836,433.685,-77.4536,-150.679,23.9063
2837,422.565,70.7465,-82.8833,13.4436
2838,318.39,64.7369,-122.322,-46.5015
2839,319.049,76.2396,-147.077,46.7175
2840,330.573,-52.9596,-156.775,-19.53
2841,374.371,-88.0994,-191.908,54.408
2842,474.585,25.2795,-168.657,50.7129
2843,431.72,74.9597,-149.854,-54.1406
2844,388.898,55.7007,-102.699,22.5989
2845,396.899,-73.927,-83.8702,40.9314
2846,484.345,-18.4131,-182.607,-53.1848
2847,439.117,27.2022,-182.474,-22.6502
2848,407.446,-57.5738,-92.3553,1.21582
2849,316.76,2.02148,-107.322,33.0579
2850,428.668,-54.4592,-170.042,-39.342
2851,428.198,18.7811,-73.2831,-56.4551
2852,355.707,-79.7717,-134.208,1.85669
2853,387.53,-44.2749,-161.022,14.198
2854,371.771,-25.6091,-102.66,-36.7859
2855,325.391,28.9709,-102.075,-32.3474
2856,398.871,-46.2909,-123.809,59.6704
2857,314.728,2.90039,-96.427,-33.8818
2858,386.084,-76.767,-180.479,52.5549
2859,321.576,43.0389,-142.582,-31.2561
2860,322.839,-48.4222,-106.262,-5.58838
2861,480.835,-28.5205,-120.173,-56.0559
2862,377.216,-82.4854,-114.333,28.8611
2863,497.07,-15.271,-64.9902,-23.2471
2864,359.204,59.1504,-118.759,-34.5593
2865,370.276,-45.8679,-76.6071,31.1572
2866,308.997,-74.4653,-88.3734,-50.5664
2867,446.661,8.75061,-138.421,-32.5378
2868,410.266,50.8337,-173.049,-53.269
2869,394.434,60.7489,-130.265,54.6094
2870,428.448,50.9436,-182.577,-36.3281
2871,304.584,73.2953,-173.451,57.5281
2872,474.03,-17.3584,-97.9608,41.8726
2873,316.65,-9.05823,-188.379,19.4971
2874,490.814,-74.762,-75.2484,28.0847
2875,369.525,52.5311,-64.5929,-20.5408
2876,469.208,-55.3052,-81.8793,-40.9534
2877,477.216,46.5601,-163.376,-55.6128
2878,384.509,80.2826,-145.496,-18.6987
2879,329.626,29.1028,-192.809,-3.38379
2880,460.199,-6.29517,-95.2777,46.062
2881,418.366,-15.8258,-95.376,56.1987
2882,356.189,80.7715,-195.762,-20.9509
2883,487.482,46.637,-148.013,18.2336
2884,482.129,85.4956,-153.187,45.3296
2885,309.296,27.5757,-134.704,25.2173
2886,435.681,76.767,-134.298,-30.8313
2887,385.138,42.2205,-111.556,34.3945
2888,365.808,7.48169,-157.711,8.86597
2889,371.161,80.2936,-104.369,0.0842285
2890,461.035,16.1774,-97.6917,6.61011
2891,429.095,-41.0614,-138.729,-48.9551
2892,362.756,31.1902,-160.527,13.3044
2893,302.057,18.078,-182.577,-37.1997
2894,303.497,-62.7374,-153.332,-31.571
2895,315.308,38.3313,-141.284,24.9939
2896,370.203,-55.2667,-65.379,-5.11963
2897,302.045,-18.5998,-185.239,43.7256
2898,492.517,81.134,-141.937,-11.1987
2899,454.181,32.937,-149.91,-21.0974
2900,356.067,65.3522,-170.584,-55.5542
2901,498.126,-52.0313,-108.445,-3.42407
2902,440.741,-75.7452,-80.0507,54.0015
2903,395.569,38.7543,-156.737,36.2952
2904,383.972,-88.1433,-171.533,-17.5452
2905,369.263,25.2136,-110.996,-6.56616
2906,469.031,-89.0607,-142.531,-42.583
2907,453.796,67.7692,-97.8455,36.5552
2908,438.269,-62.8143,-123.177,-46.0217
2909,371.375,22.7856,-76.8848,-20.2624
2910,431.439,-54.1516,-85.058,-25.4553
2911,332.623,-19.5721,-115.764,-10.0708
2912,448.975,20.8685,-142.544,-16.311
2913,362.329,-74.9323,-157.788,-10.7153
2914,340.234,46.5106,-66.6266,-22.0093
2915,350.263,-41.825,-121.959,32.5159
2916,316.833,-58.4692,-111.231,-49.1235
2917,426.941,3.68042,-195.591,-20.7715
2918,390.881,-84.2157,-72.0612,-7.5293
2919,464.398,75.91,-199.351,21.2769
2920,338.293,29.4049,-77.9102,44.4324
2921,301.984,29.9487,-124.869,25.0928
2922,387.048,-45.5988,-174.498,29.8059
2923,497.144,54.5306,-164.795,-30.9631
2924,430.493,18.8251,-100.811,-2.13501
2925,401.19,-72.5592,-95.3931,35.7458
2926,365.601,-66.5771,-97.9053,43.938
2927,360.089,-86.6052,-111.599,-0.531006
2928,356.28,60.7324,-90.249,4.28467
2929,440.234,64.4403,-174.626,-51.5771
2930,421.625,6.77856,-179.552,5.90698
2931,479.254,82.8424,-112.017,-57.8796
2932,349.207,-64.8358,-71.0999,-48.5815
2933,461.755,-73.5315,-190.237,43.7256
2934,333.38,-76.2561,-92.5519,-21.134
2935,420.129,76.6901,-199.748,7.38648
2936,338.531,63.7537,-165.312,-23.4045
2937,460.333,28.7677,-132.581,-59.3994
2938,387.366,41.4459,-88.3179,-46.9226
2939,312.659,44.7308,-72.4243,21.5295
2940,374.2,2.24121,-154.404,-58.2385
2941,407.513,48.8013,-137.203,-8.63525
2942,403.253,-2.64221,-139.096,40.9131
2943,476.221,-14.7601,-194.147,-18.3362
2944,451.886,-7.03125,-161.967,-11.532
2945,476.782,18.7701,-187.362,36.6907
2946,358.935,81.8207,-60.4486,-48.1457
2947,444.665,37.4579,-97.9352,10.7666
2948,337.946,-2.61475,-76.1627,12.8687
2949,468.591,78.0908,-96.4911,-39.3933
2950,415.497,-89.4946,-193.754,27.4915
2951,391.29,54.1022,-188.276,-47.3254
2952,394.452,-11.4697,-92.2144,-19.2554
2953,435.333,45.9229,-190.737,5.51148
2954,342.242,-23.0438,-128.718,-3.47534
2955,353.845,73.8831,-183.594,47.0874
2956,404.163,63.5559,-134.93,2.46826
2957,306.36,73.6304,-171.426,7.14844
2958,341.656,-34.953,-85.8655,9.76318
2959,459.534,73.9709,-78.7518,44.5569
2960,395.563,16.2048,-121.177,48.0286
2961,312.982,37.3151,-77.5897,-50.3686
2962,474.439,-58.4802,-199.034,-4.8706
2963,350.018,82.5183,-127.565,1.4978
2964,467.822,-10.6677,-82.4005,22.0276
2965,413.452,10.3107,-128.453,40.426
2966,484.503,-71.5375,-77.8931,-27.356
2967,406.39,-68.8403,-125.296,-4.81567
2968,415.82,47.384,-147.103,-41.3269
2969,317.987,15.672,-145.936,-54.6314
2970,423.944,15.8148,-190.421,9.44824
2971,374.231,87.4896,-91.1462,-41.2463
2972,355.139,-71.087,-103.374,-23.2214
2973,313.745,-41.3251,-97.1533,-56.3599
2974,478.076,-66.1322,-165.432,54.7888
2975,388.55,-32.3987,-110.765,-3.80493
2976,347.07,59.079,-81.358,-5.22949
2977,489.85,-80.6671,-76.9147,42.7918
2978,390.405,65.7642,-175.04,15.022
2979,398.816,28.548,-178.753,-22.6392
2980,423.596,42.1326,-115.785,45.6885
2981,362.366,84.8804,-150.226,53.7268
2982,487.653,-60.0018,-77.1924,-51.3867
2983,393.951,80.8594,-181.15,-27.0373
2984,412.408,33.9313,-128.445,-7.82227
2985,499.323,-37.7271,-194.788,25.719
2986,304.736,-37.0898,-98.1616,21.1377
2987,427.332,-58.9417,-157.933,-30.4248
2988,361.902,-45.5603,-190.703,-38.5107
2989,345.691,-69.2963,-163.492,-38.6133
2990,409.778,-88.797,-115.025,-19.7205
2991,441.779,84.1333,-145.548,-55.3748
2992,366.174,-39.787,-85.9851,-59.5129
2993,448.407,-85.9131,-66.9385,11.7188
2994,429.095,-55.5689,-198.189,-49.1638
2995,494.586,-43.9618,-159.356,-58.5974
2996,390.033,16.9189,-132.303,-29.3518
2997,481.348,33.5577,-95.91,-48.9404
2998,472.223,-2.51587,-173.887,29.7034
2999,382.483,66.2201,-176.19,24.0601
3000,493.97,11.8158,-184.726,-16.9446
3001,470.349,-0.0109863,-183.884,-27.8906
3002,356.891,73.1195,-166.658,0.897217
3003,466.65,-59.8975,-116.815,-7.40112
3004,459.204,46.2689,-177.894,-6.60278
3005,418.207,-53.5254,-129.543,40.9387
3006,434.027,-5.55908,-161.868,10.5395
3007,497.742,31.5747,-108.441,57.8943
3008,412.64,8.25073,-108.535,56.9788
3009,329.657,0.829468,-139.263,-28.0371
3010,412.781,57.4036,-128.214,41.8652
3011,440.839,35.5078,-187.225,-43.3264
3012,451.898,44.8242,-157.921,-16.2927
3013,436.401,38.1061,-109.603,-17.0361
3014,385.474,63.3142,-140.194,-9.79248
3015,300.5,80.2496,-140.775,-13.4839
3016,470.282,-45.3351,-114.41,13.1067
3017,422.082,-26.9275,-169.832,50.0903
3018,452.667,-28.6743,-80.636,-21.98
3019,345.715,-59.8755,-190.635,0.875244
3020,381.824,20.5389,-195.933,49.303
3021,447.308,52.7344,-104.408,-17.1643
3022,348.096,10.9589,-183.196,-50.1343
3023,334.943,47.9333,-134.802,-35.9473
3024,346.24,41.8195,-192.48,-23.9648
3025,374.628,68.8184,-175.485,-20.9363
3026,463.715,74.5642,-174.835,-12.594
3027,341.095,-12.5464,-170.212,26.217
3028,393.957,-13.0133,-148.619,-28.3411
3029,393.555,10.2722,-125.411,-20.0061
3030,474.677,9.86572,-98.3411,24.4226
3031,376.52,45.9448,-175.25,-1.61499
3032,451.111,-73.8885,-65.9857,-15.8789
3033,445.544,-4.21875,-139.229,-14.7949
3034,364.331,-87.583,-154.831,41.8066
3035,418.036,66.6321,-112.248,27.4475
3036,364.52,-36.6284,-165.786,45.9998
3037,449.017,26.2518,-127.184,7.63184
3038,449.243,58.1396,-126.227,22.5476
3039,431.909,-78.7775,-149.978,-48.8562
3040,326.733,-10.448,-171.302,-10.5395
3041,324.335,-82.6886,-127.21,28.5754
3042,404.175,-64.1986,-197.778,26.7554
3043,398.859,-17.6001,-86.1646,-26.9202
3044,300.983,-25.4663,-130.372,1.30005
3045,418.817,-48.175,-147.432,-47.3071
3046,487.085,-20.4785,-100.563,26.6492
3047,339.056,-23.6755,-169.969,17.71
3048,446.21,79.7882,-117.922,-22.0972
3049,331.744,-87.6215,-148.684,43.0005
3050,364.148,61.2653,-73.9624,-18.4534
3051,337.128,-4.86694,-104.506,45.3625
3052,342.065,50.9161,-78.4357,-39.7156
3053,339.337,-86.2207,-166.978,35.874
3054,334.735,-36.6339,-148.192,32.8894
3055,367.151,69.4391,-149.329,7.21802
3056,413.885,50.0867,-88.476,-30.9522
3057,419.781,-24.4281,-156.041,56.0449
3058,356.421,30.9924,-126.779,-20.7861
3059,317.658,-79.162,-122.938,40.3088
3060,357.733,48.598,-199.163,-40.5725
3061,478.204,-45.4834,-109.774,-28.3887
3062,469.977,24.6643,-129.077,-48.8232
3063,416.632,-25.6091,-85.2844,-57.4585
3064,365.356,-60.6665,-138.699,16.2488
3065,371.698,17.1112,-184.79,-50.9729
3066,424.39,-47.2357,-152.759,6.54419
3067,456.513,31.1353,-180.257,-32.3291
3068,349.213,9.28894,-134.858,-51.0461
3069,334.296,32.0746,-122.891,48.1018
3070,301.843,4.02649,-196.313,-34.8193
